날짜,지역코드,최저기온(°C),0.5m 지중온도(°C),평균 증기압(hPa),가조시간(hr),평균 상대습도(%),파워,lag_1d,lag_7d,휴일여부
2024-01-09,1168011800,-1.9,2.8,5.0,9.7,84.0,527643.278,552662.247,524018.621,False
2024-01-10,1168011800,-4.1,2.8,4.9,9.8,85.9,522960.865,527643.278,512529.74,False
2024-01-11,1168011800,-2.4,2.8,5.6,9.8,80.6,512218.747,522960.865,510025.386,False
2024-01-12,1168011800,-1.4,2.8,4.0,9.8,61.6,500385.293,512218.747,478097.172,False
2024-01-13,1168011800,-3.8,2.8,2.7,9.8,44.3,414875.712,500385.293,416636.965,True
2024-01-14,1168011800,-3.3,2.7,4.4,9.8,74.5,398550.705,414875.712,417651.404,True
2024-01-15,1168011800,-6.9,2.6,2.3,9.9,51.3,530498.134,398550.705,552662.247,False
2024-01-16,1168011800,-7.2,2.6,2.6,9.9,49.8,533675.372,530498.134,527643.278,False
2024-01-17,1168011800,-2.3,2.5,5.1,9.9,78.5,521555.001,533675.372,522960.865,False
2024-01-18,1168011800,1.4,2.4,6.8,9.9,81.5,489300.181,521555.001,512218.747,False
2024-01-19,1168011800,,,,,,,489300.181,500385.293,False
2024-01-20,1168011800,1.9,2.3,5.4,10.0,69.5,299896.475,,414875.712,True
2024-01-21,1168011800,-2.4,2.5,5.3,10.0,75.8,330091.496,299896.475,398550.705,True
2024-01-22,1168011800,-11.9,2.7,2.2,10.0,65.6,527917.518,330091.496,530498.134,False
2024-01-23,1168011800,-14.0,2.4,1.4,10.0,53.6,562903.627,527917.518,533675.372,False
2024-01-24,1168011800,-11.2,2.3,1.7,10.1,52.0,555007.408,562903.627,521555.001,False
2024-01-25,1168011800,-9.7,2.2,2.0,10.1,47.8,529463.824,555007.408,489300.181,False
2024-01-26,1168011800,-6.9,2.1,3.4,10.1,62.5,500103.465,529463.824,,False
2024-01-27,1168011800,-4.6,2.0,4.0,10.2,70.0,397438.18,500103.465,299896.475,True
2024-01-28,1168011800,-5.0,1.9,3.4,10.2,62.3,375474.216,397438.18,330091.496,True
2022-06-28,1171010100,25.7,24.2,28.8,14.8,81.9,632119.6565,,,False
2022-06-29,1171010100,24.4,24.1,30.4,14.7,95.5,617493.6505,632119.6565,,False
2022-06-30,1171010100,,,,,,,617493.6505,,False
2022-07-01,1171010100,21.9,23.5,28.5,14.7,83.3,622551.192,,,False
2022-07-02,1171010100,,,,,,,622551.192,,True
2022-07-03,1171010100,,,,,,,,,True
2022-07-04,1171010100,26.4,26.2,29.0,14.7,71.8,715064.5225,,,False
2022-07-05,1171010100,,,,,,,715064.5225,632119.6565,False
2022-07-06,1171010100,26.2,26.6,30.9,14.7,76.0,741280.0115,,617493.6505,False
2022-07-07,1171010100,,,,,,,741280.0115,,False
2022-07-08,1171010100,24.0,26.7,27.8,14.6,84.4,664794.909,,622551.192,False
2022-07-09,1171010100,,,,,,,664794.909,,True
2022-07-10,1171010100,24.6,26.5,27.0,14.6,68.0,625784.671,,,True
2022-07-11,1171010100,24.7,26.9,26.5,14.6,75.0,666661.8745,625784.671,715064.5225,False
2022-07-12,1171010100,,,,,,,666661.8745,,False
2022-07-13,1171010100,24.0,26.6,29.6,14.6,93.9,633550.244,,741280.0115,False
2022-07-14,1171010100,23.3,25.9,27.6,14.5,84.6,620017.461,633550.244,,False
2022-07-15,1171010100,23.0,26.2,25.2,14.5,76.5,607580.704,620017.461,664794.909,False
2022-07-16,1171010100,23.2,26.6,26.0,14.5,83.4,517041.0895,607580.704,,True
2022-07-17,1171010100,,,,,,,517041.0895,625784.671,True
2022-07-18,1171010100,23.1,26.4,26.4,14.5,76.0,602689.025,,666661.8745,False
2022-07-19,1171010100,24.3,26.7,26.6,14.4,74.1,616196.542,602689.025,,False
2022-07-20,1171010100,24.3,27.0,27.0,14.4,76.1,620636.4925,616196.542,633550.244,False
2022-07-21,1171010100,20.8,27.0,24.7,14.4,87.6,569642.1445,620636.4925,620017.461,False
2022-07-22,1171010100,,,,,,,569642.1445,607580.704,False
2022-07-23,1171010100,,,,,,,,517041.0895,True
2022-07-24,1171010100,,,,,,,,,True
2022-07-25,1171010100,23.6,26.2,27.0,14.3,75.0,624222.9685,,602689.025,False
2022-07-26,1171010100,24.4,26.7,28.5,14.3,72.5,660416.4625,624222.9685,616196.542,False
2022-07-27,1171010100,26.4,27.1,26.7,14.2,66.3,647612.327,660416.4625,620636.4925,False
2022-07-28,1171010100,25.1,27.4,26.3,14.2,63.8,686058.903,647612.327,569642.1445,False
2022-07-29,1171010100,,,,,,,686058.903,,False
2022-07-30,1171010100,27.3,28.3,30.2,14.2,68.4,689259.12,,,True
2022-07-31,1171010100,25.4,28.6,30.7,14.1,85.8,613287.054,689259.12,,True
2022-08-01,1171010100,25.4,28.0,31.8,14.1,82.4,683702.8025,613287.054,624222.9685,False
2022-08-02,1171010100,25.5,28.1,31.6,14.1,90.0,666627.6115,683702.8025,660416.4625,False
2022-08-03,1171010100,,,,,,,666627.6115,647612.327,False
2022-08-04,1171010100,,,,,,,,686058.903,False
2022-08-05,1171010100,27.0,28.3,31.1,14.0,76.6,703241.0195,,,False
2022-08-06,1171010100,27.4,28.6,33.5,13.9,85.3,636022.188,703241.0195,689259.12,True
2022-08-07,1171010100,27.2,28.5,32.4,13.9,82.1,637233.6695,636022.188,613287.054,True
2022-08-08,1171010100,24.6,28.4,32.1,13.9,91.6,673669.3005,637233.6695,683702.8025,False
2022-08-09,1171010100,22.0,27.4,30.6,13.8,96.0,651274.708,673669.3005,666627.6115,False
2022-08-10,1171010100,21.4,26.5,26.2,13.8,85.3,606048.5335,651274.708,,False
2022-08-11,1171010100,23.4,26.8,27.7,13.8,87.9,603224.874,606048.5335,,False
2022-08-12,1171010100,23.0,26.8,25.7,13.7,73.8,628399.685,603224.874,703241.0195,False
2022-08-13,1171010100,24.7,27.4,27.4,13.7,82.8,544651.6885,628399.685,636022.188,True
2022-08-14,1171010100,,,,,,,544651.6885,637233.6695,True
2022-08-15,1171010100,26.6,27.6,31.5,13.6,83.0,594032.4305,,673669.3005,True
2022-08-16,1171010100,24.1,27.5,26.1,13.6,75.4,647193.3025,594032.4305,651274.708,False
2022-08-17,1171010100,22.8,27.7,25.4,13.6,76.6,635692.439,647193.3025,606048.5335,False
2022-08-18,1171010100,22.4,27.6,24.6,13.5,75.8,606399.6835,635692.439,603224.874,False
2022-08-19,1171010100,23.3,27.3,28.9,13.5,86.1,604922.874,606399.6835,628399.685,False
2022-08-20,1171010100,25.7,27.0,30.2,13.5,80.0,592741.0005,604922.874,544651.6885,True
2022-08-21,1171010100,,,,,,,592741.0005,,True
2022-08-22,1171010100,22.9,27.8,26.4,13.4,75.6,641708.2005,,594032.4305,False
2022-08-23,1171010100,22.4,27.7,23.9,13.4,75.0,613827.043,641708.2005,647193.3025,False
2022-08-24,1171010100,22.4,27.6,20.8,13.3,66.9,564041.6235,613827.043,635692.439,False
2022-08-25,1171010100,21.1,27.1,20.8,13.3,78.0,510416.5375,564041.6235,606399.6835,False
2022-08-26,1171010100,,,,,,,510416.5375,604922.874,False
2022-08-27,1171010100,17.6,26.3,15.8,13.2,63.1,435744.57,,592741.0005,True
2022-08-28,1171010100,,,,,,,435744.57,,True
2022-08-29,1171010100,19.5,25.9,18.3,13.1,74.0,483781.4955,,641708.2005,False
2022-08-30,1171010100,17.9,25.2,21.3,13.1,96.3,481077.164,483781.4955,613827.043,False
2022-08-31,1171010100,19.6,24.3,21.4,13.0,83.3,482011.816,481077.164,564041.6235,False
2022-09-01,1171010100,18.3,24.4,20.4,13.0,70.8,381883.292,482011.816,510416.5375,False
2022-09-02,1171010100,20.3,24.9,18.8,13.0,61.8,519314.4685,381883.292,,False
2022-09-03,1171010100,20.5,25.2,19.0,12.9,63.0,452405.7805,519314.4685,435744.57,True
2022-09-04,1171010100,19.8,25.2,23.8,12.9,88.6,462803.096,452405.7805,,True
2022-09-05,1171010100,17.7,24.7,21.3,12.9,95.9,496975.103,462803.096,483781.4955,False
2022-09-06,1171010100,17.0,22.0,18.8,12.8,78.0,488041.683,496975.103,481077.164,False
2022-09-07,1171010100,17.9,22.6,17.2,12.8,65.3,472407.498,488041.683,482011.816,False
2022-09-08,1171010100,16.7,23.1,18.1,12.7,65.5,485498.4815,472407.498,381883.292,False
2022-09-09,1171010100,18.9,23.6,17.1,12.7,59.1,418634.86,485498.4815,519314.4685,True
2022-09-10,1171010100,19.0,24.0,15.1,12.6,52.3,365412.412,418634.86,452405.7805,True
2022-09-11,1171010100,20.6,24.1,19.4,12.6,68.6,400800.274,365412.412,462803.096,True
2022-09-12,1171010100,20.3,24.0,22.2,12.6,76.1,441009.542,400800.274,496975.103,True
2022-09-13,1171010100,21.8,24.2,22.0,12.5,73.0,514278.9475,441009.542,488041.683,False
2022-09-14,1171010100,22.7,24.2,17.5,12.5,56.9,511859.2535,514278.9475,472407.498,False
2022-09-15,1171010100,22.0,24.0,21.3,12.5,66.9,518793.066,511859.2535,485498.4815,False
2022-09-16,1171010100,23.4,24.2,25.8,12.4,78.6,563721.004,518793.066,418634.86,False
2022-09-17,1171010100,23.3,24.6,26.9,12.4,83.1,525940.9535,563721.004,365412.412,True
2022-09-18,1171010100,23.0,24.9,26.5,12.3,75.3,518194.9385,525940.9535,400800.274,True
2022-09-19,1171010100,19.5,25.3,19.6,12.3,63.1,538653.785,518194.9385,441009.542,False
2022-09-20,1171010100,16.1,25.1,12.9,12.3,57.0,474058.7905,538653.785,514278.9475,False
2022-09-21,1171010100,13.0,24.2,12.4,12.2,56.9,455663.547,474058.7905,511859.2535,False
2022-09-22,1171010100,14.2,23.7,13.6,12.2,60.1,454615.7335,455663.547,518793.066,False
2022-09-23,1171010100,14.7,23.5,13.7,12.1,68.9,448307.017,454615.7335,563721.004,False
2022-09-24,1171010100,12.3,22.8,13.3,12.1,64.6,403037.0945,448307.017,525940.9535,True
2022-09-25,1171010100,15.4,22.6,14.0,12.1,63.3,345547.298,403037.0945,518194.9385,True
2022-09-26,1171010100,14.8,22.6,13.0,12.0,58.5,451416.5165,345547.298,538653.785,False
2022-09-27,1171010100,14.0,22.5,13.7,12.0,59.0,443903.609,451416.5165,474058.7905,False
2022-09-28,1171010100,16.1,22.4,16.8,11.9,71.0,456231.1275,443903.609,455663.547,False
2022-09-29,1171010100,16.4,22.4,17.0,11.9,73.5,448904.692,456231.1275,454615.7335,False
2022-09-30,1171010100,14.8,22.4,16.0,11.9,68.0,466354.02,448904.692,448307.017,False
2022-10-01,1171010100,14.4,22.4,15.0,11.8,63.3,400071.905,466354.02,403037.0945,True
2022-10-02,1171010100,17.2,22.4,17.5,11.8,78.9,398860.9695,400071.905,345547.298,True
2022-10-03,1171010100,17.5,22.0,25.1,11.7,98.5,427800.1675,398860.9695,451416.5165,True
2022-10-04,1171010100,14.2,21.9,17.4,11.7,83.8,454528.925,427800.1675,443903.609,False
2022-10-05,1171010100,14.1,21.7,13.8,11.7,74.8,417446.103,454528.925,456231.1275,False
2022-10-06,1171010100,12.7,21.6,13.6,11.6,76.6,422920.139,417446.103,448904.692,False
2022-10-07,1171010100,11.0,21.1,11.2,11.6,69.5,417119.8425,422920.139,466354.02,False
2022-10-08,1171010100,11.1,20.5,11.3,11.6,64.6,380403.6185,417119.8425,400071.905,True
2022-10-09,1171010100,10.7,20.3,12.9,11.5,85.8,378382.1965,380403.6185,398860.9695,True
2022-10-10,1171010100,8.2,19.4,8.8,11.5,72.9,385286.6455,378382.1965,427800.1675,True
2022-10-11,1171010100,7.4,18.6,9.0,11.4,69.1,413196.996,385286.6455,454528.925,False
2022-10-12,1171010100,6.5,18.3,10.2,11.4,68.1,414090.436,413196.996,417446.103,False
2022-10-13,1171010100,10.7,18.2,12.4,11.3,69.6,415291.5895,414090.436,422920.139,False
2022-10-14,1171010100,12.4,18.4,14.0,11.3,73.4,411222.4975,415291.5895,417119.8425,False
2022-10-15,1171010100,12.6,18.7,13.8,11.3,68.5,392642.2555,411222.4975,380403.6185,True
2022-10-16,1171010100,15.1,19.0,14.1,11.2,73.9,383227.1195,392642.2555,378382.1965,True
2022-10-17,1171010100,7.4,18.9,6.6,11.2,50.3,411526.4135,383227.1195,385286.6455,False
2022-10-18,1171010100,5.0,18.1,6.0,11.2,52.1,420343.351,411526.4135,413196.996,False
2022-10-19,1171010100,4.4,17.3,7.1,11.1,57.8,410872.045,420343.351,414090.436,False
2022-10-20,1171010100,,,,,,,410872.045,415291.5895,False
2022-10-21,1171010100,,,,,,,,411222.4975,False
2022-10-22,1171010100,,,,,,,,392642.2555,True
2022-10-23,1171010100,,,,,,,,383227.1195,True
2022-10-24,1171010100,,,,,,,,411526.4135,False
2022-10-25,1171010100,5.9,16.6,7.4,10.9,56.5,413857.6785,,420343.351,False
2022-10-26,1171010100,8.0,16.2,8.4,10.8,58.3,410069.005,413857.6785,410872.045,False
2022-10-27,1171010100,8.6,16.2,10.8,10.8,71.8,403603.7715,410069.005,,False
2022-10-28,1171010100,8.2,16.2,10.7,10.8,70.1,414139.8675,403603.7715,,False
2022-10-29,1171010100,10.2,16.3,10.7,10.7,65.9,384134.868,414139.8675,,True
2022-10-30,1171010100,10.4,16.3,10.6,10.7,64.5,373818.292,384134.868,,True
2022-10-31,1171010100,11.2,16.4,11.6,10.7,69.8,407592.014,373818.292,,False
2022-11-01,1171010100,9.4,16.5,11.0,10.6,73.5,368779.999,407592.014,413857.6785,False
2022-11-02,1171010100,5.5,16.1,7.1,10.6,57.1,390327.436,368779.999,410069.005,False
2022-11-03,1171010100,5.6,15.7,6.8,10.6,58.1,413463.359,390327.436,403603.7715,False
2022-11-04,1171010100,,,,,,,413463.359,414139.8675,False
2022-11-05,1171010100,,,,,,,,384134.868,True
2022-11-06,1171010100,,,,,,,,373818.292,True
2022-11-07,1171010100,,,,,,,,407592.014,False
2022-11-08,1171010100,,,,,,,,368779.999,False
2022-11-09,1171010100,,,,,,,,390327.436,False
2022-11-10,1171010100,,,,,,,,413463.359,False
2022-11-11,1171010100,,,,,,,,,False
2022-11-12,1171010100,,,,,,,,,True
2022-11-13,1171010100,,,,,,,,,True
2022-11-14,1171010100,,,,,,,,,False
2022-11-15,1171010100,,,,,,,,,False
2022-11-16,1171010100,,,,,,,,,False
2022-11-17,1171010100,,,,,,,,,False
2022-11-18,1171010100,,,,,,,,,False
2022-11-19,1171010100,,,,,,,,,True
2022-11-20,1171010100,,,,,,,,,True
2022-11-21,1171010100,,,,,,,,,False
2022-11-22,1171010100,7.0,12.9,8.8,10.0,69.9,429012.2595,,,False
2022-11-23,1171010100,6.8,12.8,7.2,10.0,56.0,421163.777,429012.2595,,False
2022-11-24,1171010100,5.9,12.7,7.7,9.9,65.6,415840.1595,421163.777,,False
2022-11-25,1171010100,7.1,12.4,9.3,9.9,67.1,414317.04,415840.1595,,False
2022-11-26,1171010100,1.0,12.5,5.4,9.9,52.4,385987.444,414317.04,,True
2022-11-27,1171010100,-1.1,11.7,3.7,9.9,43.1,380793.3275,385987.444,,True
2022-11-28,1171010100,7.5,11.1,9.9,9.8,65.5,387780.584,380793.3275,,False
2022-11-29,1171010100,,,,,,,387780.584,429012.2595,False
2022-11-30,1171010100,-8.1,11.3,2.0,9.8,49.1,515271.308,,421163.777,False
2022-12-01,1171010100,-9.4,9.6,1.8,9.8,43.4,493985.224,515271.308,415840.1595,False
2022-12-02,1171010100,,,,,,,493985.224,414317.04,False
2022-12-03,1171010100,,,,,,,,385987.444,True
2022-12-04,1171010100,-5.2,7.5,1.8,9.7,38.9,424983.501,,380793.3275,True
2022-12-05,1171010100,-7.0,7.0,2.0,9.7,41.9,524243.251,424983.501,387780.584,False
2022-12-06,1171010100,-3.9,6.6,4.1,9.7,62.8,454798.124,524243.251,,False
2022-12-07,1171010100,1.2,6.4,5.1,9.7,60.4,511276.0505,454798.124,515271.308,False
2022-12-08,1171010100,0.1,6.6,4.4,9.7,57.5,500184.3655,511276.0505,493985.224,False
2022-12-09,1171010100,0.9,6.6,5.1,9.7,60.8,499002.7735,500184.3655,,False
2022-12-10,1171010100,-0.6,6.8,3.4,9.6,46.5,441851.1565,499002.7735,,True
2022-12-11,1171010100,-1.5,6.5,3.5,9.6,52.5,429861.8345,441851.1565,424983.501,True
2022-12-12,1171010100,-2.0,6.2,5.3,9.6,73.4,521116.6925,429861.8345,524243.251,False
2022-12-13,1171010100,-6.4,6.1,4.5,9.6,70.8,517604.7905,521116.6925,454798.124,False
2022-12-14,1171010100,-11.0,6.0,1.6,9.6,50.1,572332.918,517604.7905,511276.0505,False
2022-12-15,1171010100,-8.5,5.4,3.6,9.6,79.1,574163.3925,572332.918,500184.3655,False
2022-12-16,1171010100,-9.6,5.0,2.1,9.6,56.9,560987.012,574163.3925,499002.7735,False
2022-12-17,1171010100,-9.8,4.8,1.9,9.6,52.0,459697.091,560987.012,441851.1565,True
2022-12-18,1171010100,-12.4,4.5,1.4,9.6,47.1,466603.5695,459697.091,429861.8345,True
2022-12-19,1171010100,-12.0,4.3,2.0,9.6,55.6,578080.7345,466603.5695,521116.6925,False
2022-12-20,1171010100,-9.5,4.1,2.7,9.6,55.8,553146.824,578080.7345,517604.7905,False
2022-12-21,1171010100,-2.6,4.0,5.0,9.6,82.4,546022.1855,553146.824,572332.918,False
2022-12-22,1171010100,-11.3,3.9,2.1,9.6,60.5,580801.7615,546022.1855,574163.3925,False
2022-12-23,1171010100,-13.7,3.7,1.5,9.6,60.5,619320.2885,580801.7615,560987.012,False
2022-12-24,1171010100,-13.5,3.5,1.8,9.6,54.9,517176.97,619320.2885,459697.091,True
2022-12-25,1171010100,-9.6,3.4,2.7,9.6,66.5,472179.229,517176.97,466603.5695,True
2022-12-26,1171010100,-7.9,3.2,3.1,9.6,68.4,556072.2715,472179.229,578080.7345,False
2022-12-27,1171010100,-7.3,3.1,3.5,9.6,69.8,499973.085,556072.2715,553146.824,False
2022-12-28,1171010100,-6.0,3.0,2.8,9.6,58.1,488613.7815,499973.085,546022.1855,False
2022-12-29,1171010100,-7.8,2.9,2.8,9.6,56.3,506568.186,488613.7815,580801.7615,False
2022-12-30,1171010100,-4.4,2.9,3.5,9.6,65.6,492518.51,506568.186,619320.2885,False
2022-12-31,1171010100,,,,,,,492518.51,517176.97,True
2023-01-01,1171010100,-4.3,2.8,3.3,9.6,54.5,410571.2245,,472179.229,True
2023-01-02,1171010100,-7.4,2.7,2.0,9.6,45.9,520519.864,410571.2245,556072.2715,False
2023-01-03,1171010100,-9.0,2.6,2.0,9.7,49.0,563529.86,520519.864,499973.085,False
2023-01-04,1171010100,-5.7,2.5,2.7,9.7,51.4,553195.8355,563529.86,488613.7815,False
2023-01-05,1171010100,-5.6,2.4,3.1,9.7,58.1,547800.723,553195.8355,506568.186,False
2023-01-06,1171010100,-4.7,2.3,4.6,9.7,71.9,529620.1785,547800.723,492518.51,False
2023-01-07,1171010100,-1.4,2.3,5.5,9.7,80.9,466839.292,529620.1785,,True
2023-01-08,1171010100,-3.7,2.3,4.6,9.7,69.3,444895.7225,466839.292,410571.2245,True
2023-01-09,1171010100,-1.3,2.3,4.7,9.7,60.1,504076.9285,444895.7225,520519.864,False
2023-01-10,1171010100,-3.9,2.3,4.0,9.8,59.9,513218.608,504076.9285,563529.86,False
2023-01-11,1171010100,-2.0,2.3,4.4,9.8,61.9,503678.92,513218.608,553195.8355,False
2023-01-12,1171010100,-0.6,2.3,4.1,9.8,46.6,476836.234,503678.92,547800.723,False
2023-01-13,1171010100,5.1,1.3,10.8,9.8,99.1,476289.24,476836.234,529620.1785,False
2023-01-14,1171010100,3.8,1.8,9.1,9.8,92.9,421471.9615,476289.24,466839.292,True
2023-01-15,1171010100,-3.5,1.9,5.7,9.9,93.9,430948.433,421471.9615,444895.7225,True
2023-01-16,1171010100,-6.8,2.1,2.8,9.9,63.1,443063.0625,430948.433,504076.9285,False
2023-01-17,1171010100,-7.0,2.2,3.1,9.9,65.1,551735.663,443063.0625,513218.608,False
2023-01-18,1171010100,-4.6,2.3,3.1,9.9,60.5,529692.146,551735.663,503678.92,False
2023-01-19,1171010100,-6.0,2.3,4.2,9.9,69.3,527649.1445,529692.146,476836.234,False
2023-01-20,1171010100,-7.7,2.3,2.7,10.0,52.4,486350.7225,527649.1445,476289.24,False
2023-01-21,1171010100,-10.5,2.3,2.4,10.0,55.4,404363.296,486350.7225,421471.9615,True
2023-01-22,1171010100,-2.8,2.3,3.7,10.0,62.8,353293.5065,404363.296,430948.433,True
2023-01-23,1171010100,-6.9,2.3,4.0,10.0,66.6,373392.9,353293.5065,443063.0625,True
2023-01-24,1171010100,-17.0,2.2,1.0,10.1,51.9,442954.9365,373392.9,551735.663,True
2023-01-25,1171010100,-17.3,2.0,1.1,10.1,45.1,531908.0795,442954.9365,529692.146,False
2023-01-26,1171010100,-9.0,1.9,3.2,10.1,80.1,572829.083,531908.0795,527649.1445,False
2023-01-27,1171010100,,,,,,,572829.083,486350.7225,False
2023-01-28,1171010100,,,,,,,,404363.296,True
2023-01-29,1171010100,,,,,,,,353293.5065,True
2023-01-30,1171010100,,,,,,,,373392.9,False
2023-01-31,1171010100,,,,,,,,442954.9365,False
2023-02-01,1171010100,,,,,,,,531908.0795,False
2023-02-02,1171010100,,,,,,,,572829.083,False
2023-02-03,1171010100,,,,,,,,,False
2023-02-04,1171010100,,,,,,,,,True
2023-02-05,1171010100,,,,,,,,,True
2023-02-06,1171010100,,,,,,,,,False
2023-02-07,1171010100,,,,,,,,,False
2023-02-08,1171010100,,,,,,,,,False
2023-02-09,1171010100,-2.8,1.5,4.0,10.6,49.9,497976.769,,,False
2023-02-10,1171010100,1.1,1.5,6.4,10.6,79.6,483798.1105,497976.769,,False
2023-02-11,1171010100,-1.2,1.5,5.4,10.7,73.0,435560.956,483798.1105,,True
2023-02-12,1171010100,,,,,,,435560.956,,True
2023-02-13,1171010100,2.7,1.5,6.1,10.7,66.5,415210.282,,,False
2023-02-14,1171010100,-2.5,1.5,3.7,10.8,54.9,467087.4865,415210.282,,False
2023-02-15,1171010100,-1.2,1.6,3.6,10.8,46.4,481257.937,467087.4865,,False
2023-02-16,1171010100,-0.7,1.7,4.9,10.9,68.3,492138.619,481257.937,497976.769,False
2023-02-17,1171010100,-1.5,1.9,5.1,10.9,67.8,475678.9715,492138.619,483798.1105,False
2023-02-18,1171010100,3.0,2.3,5.3,10.9,58.3,420645.6235,475678.9715,435560.956,True
2023-02-19,1171010100,0.2,2.8,4.4,11.0,56.1,413933.7645,420645.6235,,True
2023-02-20,1171010100,-3.5,3.2,2.7,11.0,46.4,497464.5905,413933.7645,415210.282,False
2023-02-21,1171010100,-5.3,3.0,2.3,11.0,42.4,439063.894,497464.5905,467087.4865,False
2023-02-22,1171010100,-4.5,2.8,3.2,11.1,50.6,499280.113,439063.894,481257.937,False
2023-02-23,1171010100,-1.8,2.9,4.8,11.1,65.5,487980.8635,499280.113,492138.619,False
2023-02-24,1171010100,-0.4,3.3,4.4,11.2,57.9,480007.468,487980.8635,475678.9715,False
2023-02-25,1171010100,-2.9,3.7,2.8,11.2,44.0,434748.0985,480007.468,420645.6235,True
2023-02-26,1171010100,-3.4,3.6,3.3,11.2,46.6,407535.9345,434748.0985,413933.7645,True
2023-02-27,1171010100,-1.8,3.6,3.8,11.3,47.4,470120.8305,407535.9345,497464.5905,False
2023-02-28,1171010100,,,,,,,470120.8305,439063.894,False
2023-03-01,1171010100,,,,,,,,499280.113,True
2023-03-02,1171010100,,,,,,,,487980.8635,False
2023-03-03,1171010100,,,,,,,,480007.468,False
2023-03-04,1171010100,,,,,,,,434748.0985,True
2023-03-05,1171010100,,,,,,,,407535.9345,True
2023-03-06,1171010100,2.2,5.7,4.7,11.5,41.9,438283.035,,470120.8305,False
2023-03-07,1171010100,6.3,6.1,8.4,11.6,60.9,428027.9965,438283.035,,False
2023-03-08,1171010100,7.4,6.8,9.3,11.6,66.3,421268.7585,428027.9965,,False
2023-03-09,1171010100,,,,,,,421268.7585,,False
2023-03-10,1171010100,6.2,7.6,8.8,11.7,62.1,411796.737,,,False
2023-03-11,1171010100,10.2,8.2,8.3,11.8,52.0,370235.2585,411796.737,,True
2023-03-12,1171010100,0.6,8.9,6.7,11.8,68.0,377775.045,370235.2585,,True
2023-03-13,1171010100,-1.9,7.9,3.0,11.8,38.9,452081.9755,377775.045,438283.035,False
2023-03-14,1171010100,3.3,7.5,5.3,11.9,45.9,429070.35,452081.9755,428027.9965,False
2023-03-15,1171010100,3.5,7.8,7.7,11.9,66.6,425511.562,429070.35,421268.7585,False
2023-03-16,1171010100,0.4,7.7,3.1,12.0,36.8,436240.401,425511.562,,False
2023-03-17,1171010100,0.7,7.4,3.4,12.0,34.3,434946.4225,436240.401,411796.737,False
2023-03-18,1171010100,2.5,7.5,4.7,12.0,46.4,381527.5925,434946.4225,370235.2585,True
2023-03-19,1171010100,2.3,7.7,6.3,12.1,59.6,366718.729,381527.5925,377775.045,True
2023-03-20,1171010100,2.6,8.1,5.5,12.1,50.4,417661.5045,366718.729,452081.9755,False
2023-03-21,1171010100,5.0,8.4,5.0,12.2,35.1,411318.7655,417661.5045,429070.35,False
2023-03-22,1171010100,9.2,9.0,8.6,12.2,44.8,402505.7665,411318.7655,425511.562,False
2023-03-23,1171010100,12.3,10.0,9.7,12.2,48.9,400826.6875,402505.7665,436240.401,False
2023-03-24,1171010100,7.6,10.8,5.3,12.3,36.8,399917.1375,400826.6875,434946.4225,False
2023-03-25,1171010100,8.0,10.8,8.5,12.3,59.9,368000.9005,399917.1375,381527.5925,True
2023-03-26,1171010100,4.7,10.9,3.9,12.4,34.0,352679.6935,368000.9005,366718.729,True
2023-03-27,1171010100,1.9,10.7,4.4,12.4,44.8,388174.842,352679.6935,417661.5045,False
2023-03-28,1171010100,2.8,10.4,5.8,12.4,53.3,383694.872,388174.842,411318.7655,False
2023-03-29,1171010100,5.1,10.4,6.5,12.5,50.3,374462.193,383694.872,402505.7665,False
2023-03-30,1171010100,6.4,10.7,6.2,12.5,42.5,388740.784,374462.193,400826.6875,False
2023-03-31,1171010100,7.5,11.1,6.9,12.6,42.5,391041.0985,388740.784,399917.1375,False
2023-04-01,1171010100,9.4,11.6,7.5,12.6,40.4,358747.6335,391041.0985,368000.9005,True
2023-04-02,1171010100,11.9,12.2,6.0,12.6,29.6,362303.2355,358747.6335,352679.6935,True
2023-04-03,1171010100,11.3,12.6,6.1,12.7,29.4,396568.94,362303.2355,388174.842,False
2023-04-04,1171010100,12.7,13.1,7.5,12.7,40.4,392567.83,396568.94,383694.872,False
2023-04-05,1171010100,8.7,13.2,13.7,12.8,97.8,406449.6065,392567.83,374462.193,False
2023-04-06,1171010100,7.4,12.8,10.7,12.8,94.6,406268.0695,406449.6065,388740.784,False
2023-04-07,1171010100,4.6,12.1,7.3,12.8,65.0,384866.26,406268.0695,391041.0985,False
2023-04-08,1171010100,,,,,,,384866.26,358747.6335,True
2023-04-09,1171010100,,,,,,,,362303.2355,True
2023-04-10,1171010100,,,,,,,,396568.94,False
2023-04-11,1171010100,9.2,12.5,11.1,13.0,73.4,397543.1955,,392567.83,False
2023-04-12,1171010100,4.8,12.1,5.3,13.0,45.1,396368.2685,397543.1955,406449.6065,False
2023-04-13,1171010100,5.1,12.1,5.7,13.1,45.0,385136.2265,396368.2685,406268.0695,False
2023-04-14,1171010100,11.9,12.2,10.7,13.1,58.6,393633.409,385136.2265,384866.26,False
2023-04-15,1171010100,9.3,12.9,12.6,13.2,81.8,368415.9965,393633.409,,True
2023-04-16,1171010100,7.5,13.0,9.0,13.2,71.4,349855.6105,368415.9965,,True
2023-04-17,1171010100,6.8,12.9,8.5,13.2,59.0,373338.323,349855.6105,,False
